"2","인사 노무의 중요성에 대해서 설명해주세요","기업의 성장과 발전은 근로자들의 활동과 협동으로 이루어집니다. 이들의 활동을 조직의 목표로 통합하는 것이 바로 인사 노무 관리의 목적인데요. 근로자들은 하루 중 대부분의 시간을 직장에서 보내며, 그들에게 직장은 단지 경제적 수입을 얻는 곳이 아니라 친교 혹은 자기실현의 욕구를 실현할 수 있는 무대입니다. 따라서 인사 노무 관리는 기업의 목적달성뿐만 아니라 근로자의 행복도 보장해줄 수 있는 기능을 해주어야 하며 이러한 이유로 그 중요성이 매우 높습니다.","P","인사노무관리는 직장에서 근무하는 시간을 관할합니니다. 직장에서의 직업활동이 행복을 위한 것이라는 관점에 따르면, 직원들을 어떠한 방식으로 관리하는 것이 효율적일지 말씀해주세요"
"2","인사 노무의 중요성에 대해서 설명해주세요","기업의 성장과 발전은 근로자들의 활동과 협동으로 이루어집니다. 이들의 활동을 조직의 목표로 통합하는 것이 바로 인사 노무 관리의 목적인데요. 인사 노무 관리는 기업의 목적달성을 최우선의 목표로 해줄 수 있는 방법을 모색합니다 .","F",""
"2","인사 노무의 중요성에 대해서 설명해주세요","인사노무관리를 위해서는 노동관계법에 위배되지 않도록 해야 하며, 각종 지원제도를 적극 활용할 수 있어야 합니다. 모든 기업은 노동관계법을 준수해야 하며, 인사노무관리 전문인력 또는 전담자를 반드시 의무적으로 배치해야 합니다. 이를 위배할 경우 기업 활동이 규제받을 수 있습니다. ","F",""
"2","인사 노무의 중요성에 대해서 설명해주세요","인사노무관리의 어려움과 중요성이 증가하고 있는데 비정규직 중심의 노동시장에서 비정규직보호법의 도입 등으로 인해 직접고용이 늘어나고 있으며, 근로자들의 기업 충성도가 과거처럼 높지 않고 잦은 이직으로 인한 관리적 어려움이 상존하고 있는 상황입니다.","F",""
"2","인사 노무의 중요성에 대해서 설명해주세요","인사노무관리를 위해서는 노동관계법에 위배되지 않도록 해야 하며, 각종 지원제도를 적극 활용할 수 있어야 합니다. 하지만 일부 기업에서는 노동관계법의 일부 규정들을 부적절한 규제로 여기거나 인사노무관리 전문인력 또는 전담자 없다는 이유로 규정 준수를 소홀히 하는 경향이 있는데요. 떄문에 기업에서는 인사노무관리를 효율화함으로써 직원들의 컴플라이언스를 강화해야 할 것입니다. 나아가, 근로기준법, 노동관계법률 등에 위배사항이 없도록 조치해야 하기도 합니다.","P","근로기준법에 입각했을 때, 최근 근무시간과 관련한 현황이 어떻게 되는지 설명해주세요"
"2","인사 노무의 중요성에 대해서 설명해주세요","근로자가 기업의 부적법한 인사 노무관리에 대해 지방고용노동관서에 신고하거나 노동위원회에 구제신청을 하는 경우, 기업이 이에 대응하려면 많은 시간과 비용이 소요됩니다. 더구나 이때 기업이 부적법한 것으로 인정되면 지연이자, 임금상당액, 이행강제금 등의 경제적 불이익이 따르며, 때로는 형사상, 신분상 불이익이 수반됩니다. 또한, 인사노무관리의 어려움과 중요성이 증가하고 있는데 정규직 중심의 노동시장에서 정규직보호법의 도입 등으로 인해 간접고용이 늘어나고 있으며, 근로자들의 기업 충성도가 과거처럼 높지 않고 잦은 이직으로 인한 관리적 어려움이 상존하고 있는 상황입니다.","P","간접 고용과 직접 고용의 차이에 대해 설명해주세요"
"1","노동관계법에 대해서 설명해주세요","노동관계법은 모든 기업에 동일하게 적용하는 것이 원칙이나, 기업 규모에 대한 차등없이 적용할 경우에 발생할 수 있는 혼란과 기업의 경제적 부담을 고려해 적용범위를 법률에서 별도로 정하고 있습니다. 이러한 법률 적용은 일반적으로 사업 또는 사업장에서 상시 사용되는 근로자 수를 기준으로 하며, 기업 규모에 따라 도입 시기를 순차적으로 정하는 경우도 있습니다. 노동관계법은 임금을 목적으로 근로를 제공하는 근로자에게 적용된다는 특징을 가지고 있기도 합니다.","P","기업 규모에 따라 최저 임금 적용이 차등되는지 혹은 그렇지 않은지 말씀해주세요"
"1","노동관계법에 대해서 설명해주세요","노동관계법은 모든 기업에 동일하게 적용해야 합니다. 근로자 보호를 위해 기업 규모 등을 이유로 차등없이 적용할 수 없습니다. 예외는 존재하지 않으며 기업 규모에 따라 도입시기를 순차적으로 정하는 정도의 자율성이 부여됩니다. ","F",""
"1","노동관계법에 대해서 설명해주세요","근로계약서를 작성하지 않고 근무하는 자, 임금이 신고되지 않은 자, 4대보험에 가입하지 않은 자 모두를 근로자 수 산정에 포함해서 노동관계법이 적용됩니다. 다만 아르바이트를 하는 자는 제외됩니다. 한편, 노동관계법은 국내법이지만 국내, 국외의 사업에 대해서도 적용됩니다. ","F",""
"1","노동관계법에 대해서 설명해주세요","국내의 외국인 사업은 별도의 법령 또는 조약을 만들어 속지주의 원칙에 따라 국내의 노동관계법이 다르게 적용됩니다. 또한, 대한민국에서 근로를 제공하는 외국인도 국적에 상관없이 별도의 법령에 따라 국내의 노동관계법이 적용됩니다. ","F",""
"1","노동관계법에 대해서 설명해주세요","근로계약서를 작성하지 않고 근무하는 자, 임금이 신고되지 않은 자, 4대보험에 가입하지 않은 자, 아르바이트 등의 형태로 근무한 자 모두를 근로자 수 산정에 포함해서 노동관계법이 적용됩니다. 한편, 노동관계법은 국내법으로 국내에서만 적용되며 국외의 사업에 대해서는 적용되지 않는 것이 원칙입니다. 다만 국내 본사에서 관할 아래 있는 해외 현지법인체에 근로자를 파견하고, 그 근로자의 근로조건 등에 대해 관장하고 있다면 노동관계법 적용이 가능합니다. ","P","근로계약서 작성 시, 4대보험 가입 기준은 어떻게 되는지 설명해주세요"
"1","노동관계법에 대해서 설명해주세요","국내의 외국인 사업도 법령 또는 조약상 규정 없는 한 속지주의 원칙에 따라 국내의 노동관계법이 동일하게 적용됩니다. 또한, 대한민국에서 근로를 제공하는 외국인도 국적에 상관없이 내국인과 동일하게 국내의 노동관계법이 적용됩니다. 한편, 근로기준법의 경우에는 상시 5명 이상의 근로자를 사용하는 모든 사업 또는 사업장에 적용되며, 동거하는 친족만을 고용해 사용하는 사업 또는 사업장과 가사사용인에 대해서는 적용을 베제하고 있습니다. 다만, 4명 이하의 근로자를 사용하는 사업 또는 사업장이라도 일부 규정이 적용되기도 합니다.","P","속지주의의 원칙이 무엇인지 말씀해주세요"
"1","상시근로자 수 산정 시, 고려 사항에 대해서 말씀주세요","상시근로자 수는 이에 따라 노동관계법의 적용과 법위반에 대한 벌칙 등의 부과 여부가 결정되기 때문에 중요한 의미가 있습니다. 일반적으로 기업에서는 매월 임금을 지급받는 근로자 수를 기준으로 하거나 매월 말일과 같은 특정 일의 재직자를 기준으로 산정하는 경우가 많지만, 이는 잘못된 산정방식입니다. 상시라고 하는 것은 항상 근무하는 인원이 아니라 평균적이라는 뜻으로 이해하여야 정확합니다. 따라서 근로자 수가 때때로 5명 미만이 되더라도 평균적으로 5명 이상이면 근로기준법 적용 대상이 됩니다.","P","상시의 의미가 무엇인지 조금 더 부연해주세요"
"1","상시근로자 수 산정 시, 고려 사항에 대해서 말씀주세요","상시근로자 수는 이에 따라 노동관계법의 적용과 법위반에 대한 벌칙 등의 부과 여부가 결정되기 때문에 중요한 의미가 있습니다. 원칙적으로 기업에서는 매월 임금을 지급받는 근로자 수를 기준으로 하거나 매월 말일과 같은 특정 일의 재직자를 기준으로 산정합니다.","F",""
