"1","생명과학에 대해 설명해 주세요.","인간의 본질을 잘 이해하여 인간과 자연과의 본연의 관계를 해명하는 과학이라고 할수 있습니다. 세포증식·운동·유전·진화·조절 등의 여러 가지생물학적 현상을 그것에 관여하는 생체고분자의 구조·성질·상호작용 등에 의하여 설명하려는 것이 분자생물학인데, 오늘날 분자생물학의 눈부신 발전으로 신비하다는 생명현상도 과학으로 표현할 수 있게 되었습니다.","P","유전에 대해 설명해 주세요."
"1","생명과학에 대해 설명해 주세요.","생명과 관련된 현상이나 생물의 여러 기능을 연구하여 의료 및 환경보존 등 인류복지에 사용하는 종합적인 과학입니다. 기재 및 분류를 중심으로 하여 출발한 생명에 관한 근대 과학적 연구는 진화론, 세포설의 제창, 유전법칙의 발견 등을 계기로 하여 생물학이 성립하여 실험과학으로 발전하였습니다.","P","진화론에 대해 설명해 주세요."
"1","생명과학에 대해 설명해 주세요.","생명에 대한 모든 분야를 연구하는 과학을 의미합니다. 따라서 생명과학은 의학과 무관하게 연관되며, 주로 유기체에 대한 과학만을 담당하는 분야이기 때문에 생명과학은 주로 생명에 대한 복지를 높이는 방향으로 발전하였습니다.","F",""
"1","생명과학에 대해 설명해 주세요.","생명과 관련된 모든 현상에 대한 연구를 진행하는 것을 말합니다. 주로 생식의 분야를 다루며 나아가 DNA를 변형하여 새로운 생명을 창조하기도 하여 인간의 창조력을 높였습니다. 현재는 인간 자가 복제에 대한 연구가 완성되어있습니다","F",""
"1","생명과학에 대해 설명해 주세요.","생명현상과 생물을 형상에 대해서 연구하는 과학을 의미합니다. 현재 직면한 생명과학의 가장 큰 문제는 인구문제로 전염병을 생성하여 지구의 인구를 보존, 유지하는 방향으로 설정되어 있습니다. 또한 생명과학에서 이러한 행위는 거시적 공리주의로 용인되고 있습니다.","F",""
"1","생명과학에 대해 설명해 주세요.","현재까지의 세계적인 연구목표로서는 생명현상과 생물의 여러 가지의 해명, 자연환경의 해명, 정신활동의 해명, 건강유지와 의료의 향상, 식량자원의 확보, 생물 및 그 기능의 공업에의 응용, 인구 문제 등의 7항목을 들고 있습니다. 그 중에서 시급히 다루어져야 할 과제는 노화현상의 억제연구, 인공장기 등 의료기술에 관한 연구, 생체물질기능의 시뮬레이션과 그 응용 등입니다.","P","인공장기에 대해 설명해 주세요."
"2","PCR에 대해 설명해 주세요.","중합효소 연쇄반응이라고도 합니다. 2개의 시발체 사이에 낀 DNA부분을 시험관내에서 대량으로 증폭시킬 수 있는 혁명적인 방법입니다. DNA의 외가닥에의 변성, 시발체의 결합, 중합효소에 의한 상보성 DNA의 합성, 변성, 시발체 결합이라는 회로를 반복하는 것으로서 목적인 유전자 영역만을 시험관내에서 증식시킵니다.","P","시발체에 대해 설명해 주세요."
"2","PCR에 대해 설명해 주세요.","캐리 멀리스에 의하여 1985년에 개발된 중합효소 연쇄 반응은 현재 유전물질을 조작하여 실험하는 거의 모든 과정에 사용하고 있는 검사법으로, 검출을 원하는 특정 표적 유전물질을 증폭하는 방법입니다. 중합효소 연쇄 반응에 의해, 소량의 유전물질로부터 염기 순서가 동일한 유전물질을 많은 양으로 증폭할 수 있으므로, 인간의 DNA를 증폭하여 여러 종류의 유전질환을 진단하는 데 사용됩니다.","P","염기순서에 대해 설명해 주세요."
"2","PCR에 대해 설명해 주세요.","종합적인 연쇄반응을 말합니다. DNA부분이 시험관 내에서 결합, 합성, 변성 등을 통해서 유전자 영역을 제외한 모든 부분의 수량을 대량으로 증폭시키는 방법으로 인간의 DNA는 법적으로 사용이 금지되고 있습니다.","F",""
"2","PCR에 대해 설명해 주세요.","종합효소 연쇄 반응을 말하며 유전물질을 조작하여 연구하는 생명과학 분야에서 다용도로 사용되고 있습니다. 그러나 해당 연쇄 반응은 랜덤성이 짙어 특정 표적에 대한 증식을 할 수 없다는 단점을 가지고 있습니다.","F",""
"2","PCR에 대해 설명해 주세요.","PCR는 DNA에 대한 유전물질을 증폭시켜 복제하는 방식인데, RNA의 경우 대부분이 탄수화물로 구성되어 단백질로 구성된 DNA와 달리 복제가 어려워 PCR에서 이용할 수 없습니다. 따라서 RNA의 경우 회로를 반복하여 대상을 복제하기도 합니다","F",""
"2","PCR에 대해 설명해 주세요.","중합효소 연쇄 반응의 변형 방법으로는, RNA를 대상으로 역전사효소를 이용하여 역전사 반응을 시행하여 complementary DNA를 합성하여 이를 주형으로 이용하여 중합효소 연쇄 반응을 시행하는 역전사중합효소 연쇄 반응과 형광물질을 사용하여 DNA를 증폭시키면서 증폭산물을 동시에 검출하는 실시간 중합효소 연쇄 반응 등이 있습니다.","P","RNA에 대해 설명해 주세요."
"2","젤전기영동에 대해 설명해 주세요.","폴리아크릴아미드나 녹말을 겔상태로 만들어 운반체로 이용하는 전기영동법입니다. 튜브모양의 겔도 사용하지만 평판상 겔이 주류입니다. 겔담체는 열의 대류현상 예방을 위해 도입되었는데, 취급이 쉽고 다른 특성이 있는 막에 전사할 수 있으며 그물눈의 체효과를 이용할 수 있는 등 여러 가지 장점이 있어서 생체고분자의 분리, 분석에서 없어서는 안 되는 요소가 되었습니다.","P","생체고분자에 대해 설명해 주세요."
"2","젤전기영동에 대해 설명해 주세요.","단백질에는 분자량에 거의 비례하여 SDS가 결합하므로 폴리아크릴아미드겔 내에서 전기영동하면, 그물눈으로 차단되는 정도에 따라 양극으로 이동하는 속도에 차이가 생깁니다. 이러한 성질을 이용하면 분자량을 편리하게 추정할 수 있습니다. 저분자핵산의 분자량 의존적 분리에도 폴리아크릴아미드를 사용합니다.","P","분자량에 대해 설명해 주세요."
"2","젤전기영동에 대해 설명해 주세요.","전기영동법의 일종으로 액체상태의 젤을 사용합니다. 처음에는 압력 차이를 예방하기 위해서 도입되었으나, 그 취급이 매우 어렵고 변질이 쉽게 되어서 현재는 폴리아크릴아미드를 통해서 이를 보완하고 있습니다.","F",""
"2","젤전기영동에 대해 설명해 주세요.","단백질에서는 분자량이 일정한데, 이를통해서 전기영동법을 사용합니다. 전기영동법은 대상의 분자량에 변형을 주고 나서 이를 분해하면 분해된 분자들이 다시 분자량이 복귀되는 것을 이용하여 의존적 분리에 사용되기도 합니다.","F",""
"2","젤전기영동에 대해 설명해 주세요.","전기영동법은 전기적인 힘을 사용하여 DNA,RNA와 같은 미세한 분자들을 분리시키게 하는 방식입니다. 해당 분리에 젤을 사용하는 것이 젤전기영동이며, 작은 분자량을 가지더라도 선별적으로 이를 선택할 수 있습니다.","F",""
"2","젤전기영동에 대해 설명해 주세요.","DNA나 RNA, 단백질과 같은 큰 분자들을 전기적인 힘을 이용하여 겔에서 이동시켜 크기에 따라 서로 분리하는 기술입니다. 겔은 콜로이드 용액이 굳어진 상태를 말하는 것입니다. 전기영동이란 말은 전기적인 힘에 의해 전하를 띤 입자가 이동하는 것을 가리키는 표현입니다. 따라서 겔전기영동은 전류를 흘려주어서 전하를 가진 입자가 겔 내부에서 이동하여 분리되도록 하는 기술입니다.","P","단백질에 대해 설명해 주세요."
"1","DNA에 대해 설명해 주세요.","DNA는 2개의 뉴클레오타이드 가닥이 결합하여 이중나선 구조를 이루고 있습니다. 각각의 가닥은 뉴클레오타이드 단량체들의 복합체로 염기와 디옥시리보오스 그리고 인산염 3가지로 구성되어 있습니다. 핵염기는 퓨린과 피리미딘의 두 가지 종류가 있으며, 퓨린에는 아데닌과 구아닌, 피리미딘에는 시토신, 티민이 존재합니다.","P","인산염에 대해 설명해 주세요."
"1","DNA에 대해 설명해 주세요.","DNA가 이중나선을 이루고 있을 때, 각각의 퓨린은 반대 가닥의 피리미딘과 수소 결합을 통해 결합합니다. 즉, A와 T 그리고, G와 C가 항상 짝을 이루어 존재하게 됩니다. 이러한 수소 결합은 DNA의 이중 나선구조를 안정하게 만들어주는 힘입니다. 이 때, A-T의 결합에는 2개의 수소 결합이 G-C의 결합 사이에는 3개의 수소 결합이 존재합니다.","P","수소결합에 대해 설명해 주세요."
"1","DNA에 대해 설명해 주세요.","DNA는 단일한 나선 구조를 가지고 있고 이를 이중적으로 합성하면 뉴클레오타이드  가닥이 되는 유전자 성질입니다. DNA는 모든 유기체에 포함되어 있기 때문에 이를 통해 해당 유기체의 유전적 형질 등을 파악할 수 있습니다","F",""
"1","DNA에 대해 설명해 주세요.","모든 유기체는 유전자 물질인 DNA를 가지고 있습니다. DNA의 특징은 모든 유기체가 통일된 구조를 가지고 있기 때문에 유기체 간 DNA의 교환이 가능하며 RNA가 결합된 것이 DNA이기 때문에 RNA도 같은 성질을 가집니다.","F",""
"1","DNA에 대해 설명해 주세요.","DNA는 A-T-G-C라는 퓨린과 피리미딘의 수소결합을 통해서 이뤄집니다. 이 둘은 서로 짝이 있어서 퓨린인 A는 피리미딘인 C와 퓨린인 T는 피리미딘인 G와 ㄱ결합하며 이들 사이에는 단일한 수소결합만이 존재하는 특징이 있습니다 ","F",""
"1","DNA에 대해 설명해 주세요.","뼈대는 단당류인 디옥시리보스에 인산기가 결합되어 긴 사슬과 같은 형태를 띄고 있습니다. DNA의 당 잔기들은 각각 3번과 5번 탄소 원자 사이에 포스포디에스테르 결합을 형성하는 인산기에 의해서 연결됩니다. 이러한 비대칭 결합으로 인해 5'에서 3'으로 DNA 가닥이 방향성을 가지고 있도록 합니다.","P","인산기에 대해 설명해 주세요."
"2","DNA 중합효소에 대해 설명해 주세요.","DNA 중합효소는 전체적으로 오른손 모양의 구조를 가지며, 엄지손가락, 손가락, 손바닥 모양의 영역을 가지고 있습니다. 전반적으로 효소 반응이 일어나는 부분의 구조는 모든 생명체에서 잘 보존되어 있는데, 이는 DNA 중합효소 효소 반응 부위가 세포에서 매우 중요한 역할을 담당함을 보여주고 있습니다.","P","효소반응을 설명해 주세요."
"2","DNA 중합효소에 대해 설명해 주세요.","DNA 중합효소 효소가 활성화되면 DNA가 손바닥 영역에 달라붙고, 손바닥 영역은 포스포릴기를 전달하는 반응을 촉진하게 됩니다. 손가락 영역은 주형 DNA의 염기와 디옥시뉴클리오시드 삼인산이 잘 결합하도록 하는 역할을 하고, 엄지와 손가락 영역은 진행성, 전좌 뿐 아니라 DNA가 올바른 자리에 위치하도록 도와주는 역할을 합니다.","P","디옥시뉴클리오시드에 대해 설명해 주세요."
"2","DNA 중합효소에 대해 설명해 주세요.","DNA중합요소는 DNA에서 효소의 반응을 일으키는 물질을 통합합니다. 또한 이는 대부분 인간의 오른손 손가락 모양을 띄고 있으며 그 형질이 고정적이고 화학적,물리적 변화가 일어나지 않는다는 특징을 가지고 있습니다","F",""
"2","DNA 중합효소에 대해 설명해 주세요.","DNA중합요소는 효소를 통해 일어나며 효소가 활성화되면 삼인산이 잘 결합하도록 하는 역할을 하며 사람의 왼손 모양과 유사한 구조를 띕니다. 이때 엄지와 손가락 영역은 진행성, 전좌 뿐 아니라 DNA가 올바른 자리에 위치하도록 도와줍니다","F",""
"2","DNA 중합효소에 대해 설명해 주세요.","DNA를 합성하는 것이 DNA의 중합효소입니다. 기본적으로 삼인산과 주형 그리고 프라이머가 필요하며 주형 가닥이 새롭게 합성되기 위해서는 디옥시뉴클리오드와 삼인산이 잘 결합하는 것이 중요하기 때문에 포스포릴기가 제 기능을 해야합니다","F",""
"2","DNA 중합효소에 대해 설명해 주세요.","사슬에 뉴클레오티드를 연결하면서 새로운 DNA를 합성하는 DNA 중합효소의 작용에는 데옥시리보뉴클레오사이드 삼인산과 주형, 그리고 프라이머가 기본적으로 필요합니다. 주형 가닥은 새롭게 합성되는 상보적인 데옥시리보뉴클레오티드를 지정하는 역할을 합니다.","P","프라이머에 대해 설명해 주세요."
"1","RNA에 대해 설명해 주세요.","RNA는 DNA와 더불어 핵산이라고 하는데, 지방, 단백질, 탄수화물과 더불어 생명체를 이루는 주된 물질입니다. RNA는 DNA와 마찬가지로 뉴클레오타이드가 연결된 폴리머를 이룹니다. 하지만 DNA가 대부분은 염기쌍을 이루는 것에 비해, RNA는 염기쌍을 이루지 않고 작용하는 경우가 많습니다.","P","핵산에 대해 설명해 주세요."
"1","RNA에 대해 설명해 주세요.","DNA를 이루는 염기는, 아데닌, 구아닌, 티민, 시토신이지만, RNA의 경우 아데닌, 구아닌, 유라실, 시토신으로 이루어져 있습니다. 가장 많이 알려진 RNA로는 DNA의 유전정보를 tRNA로 전달해주는 mRNA가 있습니다. 하지만 RNA 분자들은 유전자의 조절, 세포 시그널의 인식 등 다양한 생명현상에 작용할 뿐 아니라, RNA 자체가 효소로서 작용하기도 합니다.","P","mRNA에 대해 설명해 주세요."
"1","RNA에 대해 설명해 주세요.","RNA는 DNA를 구성하는 요소로서 핵산이라고 불립니다. 주로 단백질, 지방, 탄수화물의 기본단위가 되며, DNA와 마찬가지로 뉴클레오타이드가 연결된 폴리머를 이루고 있습니다. 또한 DNA와 마찬가지로 대부분 염기쌍으로 구성됩니다","F",""
"1","RNA에 대해 설명해 주세요.","RNA는 DNA와 달리 유전정보를 탄수화물을 통해서 저장하는 역할을 합니다. 유전정보를 리보솜에 전하여 단백질을 합성하게하는 DNA와 달리 RNA는 유전정보를 리포좀에 전하여 탄수화물을 합성하게 하는 기능을 합니다","F",""
"1","RNA에 대해 설명해 주세요.","RNA는 tRNA와 mRNA로 구분할 수 있습니다. tRNA는 RNA가 전달되는 창구를 의미하며 mRNA는 해당 창구를 통하여 전달되는 메세지로 비유하면 편하게 이해할 수 있습니다. 이들을 통해 RNA는 다양한 생명현상을 작동시키지만 자체적인 효소로서 기능하지는 않습니다","F",""
"1","RNA에 대해 설명해 주세요.","mRNA는 DNA에 있는 유전정보를 리보솜에 전하여 단백질을 합성하게 하는 RNA로, mRNA의 염기서열은 단백질을 구성하는 아미노산의 서열을 결정합니다. 많은 경우 RNA가 단백질을 코드 하지 않는데, 이러한 RNA를 비번역 RNA라고 부릅니다. 비번역 RNA는 비번역 RNA를 전사하는 유전자로부터 생성되기도 하지만, 단백질을 코드 하는 mRNA의 인트론으로부터 유래하기도 합니다.","P","리보솜에 대해 설명해 주세요."
"1","리보솜에 대해 설명해 주세요.","세포질에 분포하며, 조면소포체의 표면에 부착되어 있습니다. 단백질 합성이 이루어지는 곳으로 호염기성입니다. 모든 생물 종의 세포에서 발견되고, 1개의 세포당 1,000∼100만 개가 들어 있습니다. 진핵생물과 원핵생물에서 모양과 기능이 유사합니다. 단백질 합성의 마지막 단계로서 분자생물학의 중심적 연구대상이 됩니다.","P","진핵생물에 대해 설명해 주세요."
"1","리보솜에 대해 설명해 주세요.","리보솜은 크고 작은 두 개의 소단위체로 구성되어 있습니다. 진핵생물은 세포질에서 리보솜의 두 소단위체를 구성하는 단백질을 생성하고, 이 단백질과 리보솜RNA를 핵에서 결합시켜 소단위체들을 형성합니다. 이렇게 생성된 각각의 소단위체는 세포질에서 결합하여 리보솜을 형성합니다.","P","세포질에 대해 설명해 주세요."
"1","리보솜에 대해 설명해 주세요.","리보솜이란 단백질 분해가 일어나는 호염기성 객체로 모든 생물 종의 세포에서 발견되고 1개의 세포당 1000만개 가량이 들어가 있습니다. 단 원핵생물의 경우에는 발견되지 않는데 이를 통해 원핵색물과 진핵생물을 분류 가능합니다.","F",""
"1","리보솜에 대해 설명해 주세요.","리보솜은 소단위체로 구성되어 있습니다.  해당 소단위체가 서로 결합하여 단백질을 만들어내고 해당 단백질이 다시 소단위체와 화학결합함으로써 지방과 탄수화물로 구분되어 생명체를 생성하는 역할을 하고 있습니다.","F",""
"1","리보솜에 대해 설명해 주세요.","단백질 합성의 초기 단계에 리보솜은 가장 중요하고, 그 침강계수가 미생물보다 동물에서 적기 때문에, 초기 단계를 제외한 리보솜의 역할은 굉장히 제한적이며, 성체가 된 생물에서는 발견되지 않는 특징을 가지고 있습니다","F",""
"1","리보솜에 대해 설명해 주세요.","입자의 지름은 15∼30nm이고 완전한 리보솜의 침강계수는 미생물에서 약 70S, 동물에서는 80S 정도입니다. 침강계수는 스웨덴의 스베드베리가 리보솜의 분리를 위해 초고속원심분리법을 통하여 개발한 것으로 자신의 이름 첫글자를 따 S를 침강계수로 표시하였습니다. 마그네슘 이온의 농도를 낮추면 대장균인 경우 30S와 50S, 진핵생물의 경우 40S, 60S의 두 개의 소단위체로 나뉩니다.","P","초고속원심분리법에 대해 설명해 주세요."
"1","골지체에 대해 설명해 주세요.","세포 내의 세포질 소기관으로 동식물 세포 모두에서 발견되는데, 분비작용을 맡고 있습니다. 소포체에서 합성된 분비 단백질이 이곳 골지체로 운반되어 농축된 후 세포 밖으로 분비되는 원리입니다. 시스터나라고 하는 소포가 여러 개 겹쳐 층상구조를 이룹니다. 식물에서는 딕티오솜이라는 골지체를 가지고 있습니다.","P","소포체에 대해 설명해 주세요."
"1","골지체에 대해 설명해 주세요.","골지체 본체의 구조는 편평한 구조의 소포인 시스터나로서 3~10개가 나란히 겹쳐 층상구조를 이루고 있습니다. 반면 식물세포의 골지체는 동물세포와는 달리 골지주머니가 작고 골지 액포가 없는데, 이것을 딕티오솜이라고도 합니다. 주로 막구조로 되어 있기 때문에 인지질과 단백질 성분이 많으며, 알칼리성 포스파타아제·비타민C·카로틴 등을 함유합니다.","P","골지체가 층상구조를 이루는 이유를 설명해 주세요."
"1","골지체에 대해 설명해 주세요.","골지체란 세포질 소기관이 있는 동물 세포에서만 발견되며 분비작용을 맡는 역할을 합니다. 골지체로 단백질이 운반되어 세포 밖으로 분출되는 것으로 인간의 경우 주로 피부나 배뇨,배설 기관에서 쉽게 발견되고 있습니다.","F",""
