"1","마케팅의 등장 배경에 대해 설명해 주세요.","마케팅은 19세기 후반 혹은 20세기 초반에 미국을 중심으로 탄생한 학문으로, 물리적인 시장에 현재 진행형인 동명사 ing를 붙여 만든 신조어 입니다. 마케팅은 자사의 제품이나 서비스가 경쟁사의 그것보다 소비자에게 우선적으로 선택될 수 있도록 하기 위해 행하는 모든 제반 활동들을 의미합니다.","P","마케팅과 소비자의 관계를 설명해 주세요."
"1","마케팅의 등장 배경에 대해 설명해 주세요.","가장 기본적으로 갖는 개념은 소비자의 니즈와 원츠입니다. 즉, 마케팅은 소비자의 니즈와 원츠를 파악하여 이를 충족시켜주기 위한 기업의 제반 활동을 다루고 있는 학문입니다. 기업은 자본을 동원하여 이를 상품으로 만들며, 상품을 판매하여 수익을 창출하는 여러 가지 활동을 합니다.","P","니즈와 원츠를 비교해서 설명해 주세요."
"1","마케팅의 등장 배경에 대해 설명해 주세요.","마케팅은 이러한 기업의 여러 가지 활동 중의 하나로 종종 판매와 동일한 개념으로 이해되기도 합니다. 하지만 엄밀히 구분하면 판매와 마케팅은 동일한 개념이 아니고 마케팅이 판매를 포함하는 상위 개념입니다. 판매는 판매하고자 하는 대상에 최우선적으로 초점을 맞추고 있으나, 마케팅은 고객이나 소비자의 니즈와 원츠가 무엇인지에 대해 다루고 있기 때문에 그 근본부터 다릅니다.","P","마케팅과 판매의 차이점을 설명해 주세요."
"1","마케팅의 등장 배경에 대해 설명해 주세요.","마케팅은 17세기 유럽에서 탄생한 학문으로, market에 ing를 붙여 만든 신조어 입니다. 마케팅은 자사 제품이나 서비스가 소비자에게 경쟁사보다 우선적으로 선택되도록하는 모든 과정을 의미합니다.","F",""
"1","마케팅의 등장 배경에 대해 설명해 주세요.","마케팅은 소비자의 니즈와 원츠와는 별개로, 기업이 자본을 동원하여 상품을 만들고, 그 상품을 유통단계의 도매업자에게 판매하여 최대의 수익을 창출하기 위한 방법론에만 초점을 둡니다.","F",""
"1","마케팅의 등장 배경에 대해 설명해 주세요.","마케팅은 종종 판매와 혼동되지만 이 둘은 동일한 개념이 아니며, 판매가 마케팅을 포함합니다. 판매는 제품 생산부터 판매까지의 전 과정을, 마케팅은 고객이나 소비자의 니즈와 원츠에 대해서만 다룹니다.","F",""
"1","마케팅의 정의에 대해 설명해 주세요.","마케팅은 학자에 따라 다양하게 정의되고 있으나 오늘날 가장 일반적으로 인정되고 있는 것은 미국 마케팅학회의 정의입니다. 미국 마케팅학회는 1948년에 마케팅의 정의를 다음과 같이 내렸습니다. 마케팅은 생산자로부터 소비자 또는 사용자에게로 제품 및 서비스가 흐르도록 관리하는 제반 기업 활동의 수행입니다.","P","마케팅의 관점에서 생산자와 소비자에 대해 설명해 주세요."
"1","마케팅의 정의에 대해 설명해 주세요.","마케팅은 기업의 입장에서 보면 경영자의 관리 이념 혹은 철학이 기저에 존재하게 됩니다. 이러한 관점에서 현대적 마케팅의 관리 이념을 재 정의해보면 소비자 지향성, 기업 목적 지향성, 전사적 마케팅 지향성, 그리고 사회적 책임 지향성으로 집약될 수 있습니다.","P","사회적 책임 지향성 마케팅에 대해 설명해 주세요."
"1","마케팅의 정의에 대해 설명해 주세요.","한국 마케팅학회에서 정의하는 마케팅에 대한 정의는 다음과 같습니다. 마케팅은 조직이나 개인이 자신의 목적을 달성시키는 교환을 창출하고 유지할 수 있도록 시장을 정의하고 관리하는 과정입니다. 일반적으로 마케팅은 조직과 이해관계자들에게 이익이 되도록 고객 가치를 창출하고 의사소통을 전달하며, 고객 관계를 관리하는 조직 기능이자 프로세스의 집합입니다.","P","마케팅의 이해관계자들에 대해 설명해 주세요."
"1","마케팅의 정의에 대해 설명해 주세요.","오늘날 가장 일반적으로 인정되는 마케팅에 대한 정의는 영국 마케팅학회의 정의로, 생산자로부터 소비자 또는 사용자에게로 제품 및 서비스가 흐르도록 관리하는 제반 기업 활동의 수행입니다.","F",""
"1","마케팅의 정의에 대해 설명해 주세요.","현대적 마케팅의 관리 이념은 소비자 지향성, 기업 목적 지향성, 전사적 마케팅 지향성, 그리고 사회적 책임 지향성으로 집약되며, 경영자의 관리 이념 혹은 철학과는 관련이 없습니다.","F",""
"1","마케팅의 정의에 대해 설명해 주세요.","한국 마케팅학회에서 정의하는 마케팅에 의하면, 마케팅은 조직이나 개인이 자신의 목적을 달성시키는 교환을 창출하고 유지할 수 있도록 시장을 정의하고 관리하는 과정입니다. 일반적으로 마케팅은 조직과 이해관계자들의 이익과는 관련이 없습니다.","F",""
