"1","원천징수에 대해 설명해 주세요.","소득 또는 수입 금액을 지급하는 자가 그 대가를 지불할 때 원천납세의무자가 내야 할 세금을 국가를 대신하여 징수하고 납부하는 것입니다. 이를 통해 국가는 세금이 누락되는 것을 방지하고, 세금 수입을 조기에 확보할 수 있습니다. 또한, 납세의무자 입장에서는 세금을 분할 납부함으로써 조세 부담을 완화하는 효과가 있습니다.","P","원천납세의무자에 대해 설명해 주세요."
"1","원천징수에 대해 설명해 주세요.","원천징수는 납세 및 신고의무의 종결 시점에 따라 예납적 원천징수와 완납적 원천징수로 구분할 수 있습니다. 예납적 원천징수란 원천징수납세의무자가 추후 확정신고를 통해 세액을 정산해야만 모든 의무가 종결되는 것을 말하며, 이 경우 미리 원천징수된 세액은 정산과정에서 ‘기납부세액’으로 공제 받습니다.","P","예납적 원천징수에 대해 설명해 주세요."
"1","원천징수에 대해 설명해 주세요.","소득이 있는 사람이 세금을 내야할 상황에 국가가 납세자가 지닌 의무를 일시적으로 면제시켜 주는 것을 말합니다.  이를 통해 납세자는 납세의 의무에 대한 부담을 덜게 되고, 국가는 누락되거나 면제되는 세금을 추가적으로 확보할 수 았다는 장점을 가지고 있습니다.","F",""
"1","원천징수에 대해 설명해 주세요.","원천 징수는 시기에 따라 예외가 발생할 수 있습니다. 저는 작은 카페를 운영하면서 그 예외 상황을 실제로 겪은 적이 있습니다. 제 경험을 바탕으로 설명하자면, 예를 들어, 월초에 원천 징수에 대한 미지급 금액이 존재한 적이 있는데, 이 경우 월 말에 지급한 것으로 고려되었던 적이 있습니다. ","F",""
"1","원천징수에 대해 설명해 주세요.","원천 징수는  분할로 납부하는 방식과 한 시점에서 전부 납부하는 방식으로 구분할 수 있습니다. 원천납세의무자는  자신의 신용등급을 통해 원천 징수 방식을 선택할 수 있습니다. 단 원천 징수는 추후 확정 신고해야만 그 의무가 소멸됩니다.  ","F",""
"1","원천징수에 대해 설명해 주세요.","원천징수의 시기는 원칙적으로 소득 금액 또는 수입 금액을 지급하는 때입니다. 다만 예외적으로 소득 금액이나 수입 금액을 미지급한 경우에도 지급한 것으로 간주하여 세금을 원천징수하는데, 1월부터 11월까지 발생한 근로소득을 해당 과세기간의 12월 31일까지 지급하지 않은 경우, 그 근로소득을 12월 31일에 지급한 것으로 의제합니다.","P","근로소득에 대해 설명해 주세요."
"2","갑종근로소득세에 대해 설명해 주세요.","근로소득 중 근로의 제공으로 인하여 받는 봉급·급료·보수·세비·임금·상여·수당과 이와 유사한 성질의 급여, 법인의 주주총회·사원총회 또는 이에 준하는 의결기관의 결의에 의하여 상여로 받는 소득, 법인세법에 의하여 상여로 처분된 금액, 퇴직으로 인하여 받는 소득으로서 퇴직소득에 속하지 않는 소득을 갑종근로소득으로 합니다.","P","퇴직소득에 대해 설명해 주세요."
"2","갑종근로소득세에 대해 설명해 주세요.","국내에서 갑종근로소득금액을 지급하는 자는 갑종근로소득 소득세를 원천징수하여, 그 징수일이 속하는 달의 다음달 10일까지 관할 세무서·한국은행 또는 체신관서에 납부하여야 합니다. 갑종근로소득세액은 갑종근로소득금액에 원천징수세율을 적용하여 계산한 금액으로 하며, 원천징수의무자가 매월분의 갑종근로소득을 지급하는 때에는 근로소득간이세액표에 따라 계산한 금액으로 합니다.","P","근로소득간이세액표에 대해 설명해 주세요."
"2","갑종근로소득세에 대해 설명해 주세요.","근로소득 중 노동자가  사용자에게 근로를 제공함으로써 받는 모든 것들에 대해서 봉급, 수당과 같은 성질을 가진 급여 전체와, 획사가 운영되면서 얻느 상여금 그리고 퇴직을 통해 발생하는 퇴직 소득 등에 속하지 않는 것들을 갑종근로소득이라고 합니다. ","F",""
"2","갑종근로소득세에 대해 설명해 주세요.","갑종근로소득세는 소득세법의 규정을 준수하여 '갑종소득세에 대한 소득세납세필증명서'가 작성되어야만 한다. 이에 납세자, 징수의무자, 증명서 사용목적 등이 필수적으로 기재되어야만 증명서의 위력이 발생되며. 해당 위력이 발생하기 전 퇴직한 경우 그 위력이 상실된다.","F",""
"2","갑종근로소득세에 대해 설명해 주세요.","국내에서 갑종근로소득금액을 지급할 의무가 있는 자는 그 소득세를 원천징수해야할 의무가 부여됩니다. 그 징수일 다음달 10일까지 이를 관할 세무서, 한국은행 또는 채신관서 중 한 곳을 선택하여 납부해야합니다. 그 갑종근로소득세액은 원천징수세율을 통해서 구해지며 매 달 세율의 변화에 따라 유동적으로 계산됩니다.","F",""
"2","갑종근로소득세에 대해 설명해 주세요.","갑종근로소득자가 연말정산에서 종합소득공제를 받고자 할 때에는 당해연도의 다음 연도 1월분의 급여액을 받기 전에 원천징수의무자에게 근로소득자소득공제신고서를 제출하여야 합니다. 원천징수를 한 원천징수의무자는 당해연도의 다음 연도 2월 말일까지 원천징수영수증을 교부하여야 합니다.","P","연말정산에 대해 설명해 주세요."
